dealer,code,BuySell
摩根大通,3530,-13
兆豐-松德,3530,5
凱基-台北,3530,-10
凱基-湖口,3530,4
美林,3530,-8
兆豐-大同,3530,3
亞東-高雄,3530,-8
元大-博愛,3530,3
港商野村,3530,-6
永豐金-桃園,3530,3
凱基-高美館,3530,-5
新光,3530,2
凱基,3530,-3
美好,3530,2
台灣摩根士丹利,3530,-2
第一金-豐原,3530,2
富邦-重新,3530,-2
台新證券,3530,2
元大-承德,3530,-2
玉山-嘉義,3530,2
元大-忠孝,3530,-2
華南永昌-鳳山,3530,2
元富-松德,3530,-1
富邦-南員林,3530,2
新加坡商瑞銀,3530,-1
永豐金-天母,3530,2
兆豐-來福,3530,-1
摩根大通,3532,87
凱基-員林,3532,-98
凱基-台北,3532,67
台灣摩根士丹利,3532,-92
新光,3532,43
永豐金-板盛,3532,-27
美商高盛,3532,34
美林,3532,-19
統一,3532,19
元大-高雄,3532,-19
元富-板橋,3532,16
新光-台南,3532,-18
永豐金-桃盛,3532,15
凱基-站前,3532,-14
元富-三重,3532,10
富邦-重新,3532,-10
國泰-松江,3532,10
統一-內湖,3532,-9
元大-福營,3532,10
永豐金-南京,3532,-9
兆豐-鹿港,3532,8
玉山證券,3532,-6
富邦-嘉義,3532,7
新光-桃園,3532,-6
群益金鼎-海山,3532,6
群益金鼎-中壢,3532,-6
花旗環球,3532,6
華南永昌-淡水,3532,-6
新加坡商瑞銀,3532,6
台新證券,3532,-6
台灣摩根士丹利,3533,37
國泰證券,3533,-52
宏遠證券,3533,30
凱基,3533,-12
凱基-台北,3533,11
華南永昌,3533,-12
中國信託,3533,7
兆豐-台中港,3533,-5
元大-永和,3533,7
美商高盛,3533,-4
(牛牛牛)亞-網路,3533,6
玉山-景美,3533,-4
統一,3533,6
凱基-新莊,3533,-3
元大證券,3533,4
統一-三重,3533,-3
摩根大通,3533,4
元大-新莊,3533,-2
華南永昌-高雄,3533,3
國泰-板橋,3533,-2
美林,3533,2
元大-南京,3533,-2
亞東,3533,2
永豐金-博愛,3533,-2
元富-敦南,3533,2
宏遠-館前,3533,-2
元大-承德,3533,2
新加坡商瑞銀,3533,-2
元大-新盛,3533,2
玉山-台中,3533,-2
富邦-中壢,3535,60
新光,3535,-29
富邦-永和,3535,29
元大-金華,3535,-22
凱基-台北,3535,12
摩根大通,3535,-19
安泰,3535,10
凱基-三多,3535,-15
港商野村,3535,9
國泰-敦南,3535,-15
光和-溪湖,3535,9
富邦-土城,3535,-14
台新證券,3535,7
新加坡商瑞銀,3535,-12
元大證券,3535,6
元富-台中,3535,-10
元大-大同,3535,6
凱基-松山,3535,-10
臺銀-臺中,3535,5
凱基-羅東,3535,-10
第一金-彰化,3535,5
兆豐-高雄,3535,-9
玉山-士林,3535,5
國票-中港,3535,-7
群益金鼎-瑞豐,3535,4
群益金鼎-嘉義,3535,-6
凱基-士林,3535,4
元大-板橋三民,3535,-5
元大-前金,3535,4
永豐金-中盛,3535,-5
富邦-羅東,3545,120
凱基-台北,3545,-588
台新證券,3545,100
美林,3545,-504
統一,3545,76
美商高盛,3545,-462
富邦-成功,3545,50
新加坡商瑞銀,3545,-328
富邦-新莊,3545,49
群益金鼎-松山,3545,-200
台新-高雄,3545,45
台灣摩根士丹利,3545,-169
國泰-敦南,3545,44
凱基,3545,-120
富邦-景美,3545,43
摩根大通,3545,-85
玉山-城中,3545,38
元大-仁愛,3545,-74
新光-桃園,3545,36
元大-竹科,3545,-60
合庫-鳳山,3545,36
群益金鼎,3545,-49
富邦-新竹,3545,32
元大-土城,3545,-48
凱基-鳳山,3545,31
元大-中壢,3545,-45
兆豐-西螺,3545,30
港商野村,3545,-40
台新-三民,3545,30
中國信託-新竹,3545,-33
合庫證券,3550,118
富邦-台中,3550,-48
華南永昌-高雄,3550,26
元大-沙鹿,3550,-33
永豐金-板新,3550,23
群益金鼎-土城,3550,-29
元富-敦南,3550,20
華南永昌-南京,3550,-27
富邦-員林,3550,16
凱基-五股,3550,-25
新加坡商瑞銀,3550,15
群益金鼎-古亭,3550,-21
群益金鼎-新店,3550,15
國票-長城,3550,-20
永豐金-古亭,3550,10
凱基-三重,3550,-10
台新-台中,3550,8
統一-土城,3550,-9
國泰-板橋,3550,8
凱基-站前,3550,-8
元大-永康,3550,8
兆豐-來福,3550,-7
元大-大益,3550,6
群益金鼎-新竹,3550,-6
日進,3550,5
國泰-台中,3550,-6
新光-高雄,3550,5
凱基-北門,3550,-5
富邦-敦南,3550,5
美好-中壢,3550,-5
美商高盛,3557,8
新光,3557,-26
新光-桃園,3557,7
富邦-左營,3557,-15
摩根大通,3557,6
華南永昌-豐原,3557,-10
統一-台南,3557,5
元富-三重,3557,-5
台新-建北,3557,5
永興-水湳,3557,-3
富邦-縣政,3557,5
中國信託-高雄,3557,-3
台新-台中,3557,4
凱基-埔墘,3557,-3
元大-北府,3557,4
中國信託-永康,3557,-2
臺銀-鳳山,3557,3
華南永昌-東昇,3557,-2
國泰-台中,3557,3
元大-民雄,3557,-2
凱基-台北,3557,3
元富-新興,3557,-1
兆豐-民生,3557,2
元富-大裕,3557,-1
國票-南科,3557,2
台新-松江,3557,-1
國票-南京,3557,2
玉山-台南,3557,-1
群益金鼎-開元,3557,2
凱基-中港,3557,-1
群益金鼎-大安,3576,312
美商高盛,3576,-793
凱基-站前,3576,215
台灣摩根士丹利,3576,-515
元大-中和,3576,126
凱基-台北,3576,-364
元大-新竹經國,3576,112
元大-東蘆,3576,-296
元富-同大,3576,104
美林,3576,-254
元大-松山,3576,100
華南永昌-小港,3576,-230
富邦-陽明,3576,90
新加坡商瑞銀,3576,-226
華南永昌-虎尾,3576,80
花旗環球,3576,-225
元大-北成功,3576,75
摩根大通,3576,-178
玉山-高雄,3576,74
第一金-台中,3576,-124
高橋,3576,73
元大-板橋,3576,-108
元大-忠孝鼎富,3576,73
元富-花蓮,3576,-100
元富,3576,69
永豐金證券,3576,-98
元大-沙鹿,3576,64
港商野村,3576,-98
永豐金-天母,3576,64
元大-忠孝,3576,-72
美商高盛,3583,27
永豐金-敦南,3583,-50
台灣摩根士丹利,3583,27
新光,3583,-13
凱基-台北,3583,20
台新-台中,3583,-12
統一-士林,3583,12
群益金鼎-三民,3583,-11
兆豐-三民,3583,12
美林,3583,-8
凱基-大安,3583,12
國泰-板橋,3583,-8
群益金鼎-永和,3583,11
元大-莒光,3583,-8
富邦-忠孝,3583,10
第一金-桃園,3583,-6
摩根大通,3583,9
(牛牛牛)亞-網路,3583,-5
中國信託-高雄,3583,8
大昌-新竹,3583,-5
新加坡商瑞銀,3583,6
群益金鼎-潭子,3583,-5
臺銀-臺中,3583,5
群益金鼎-內湖,3583,-5
台新-建北,3583,5
元大-府城,3583,-5
富邦-內湖,3583,5
第一金-大稻埕,3583,-4
元大-和平,3583,5
康和-嘉義,3583,-4
元富-佳里,3588,20
元大-南海,3588,-50
國票-北高雄,3588,15
國泰-板橋,3588,-21
新光,3588,14
富邦-東門,3588,-17
高橋-龍潭,3588,10
康和-新竹,3588,-10
富邦-員林,3588,8
元大-楊梅,3588,-10
凱基-台北,3588,8
富邦-建國,3588,-9
大昌-新店,3588,6
陽信,3588,-8
富邦-台中,3588,6
第一金-自由,3588,-6
第一金-新興,3588,5
臺銀-臺南,3588,-5
大昌-安康,3588,5
美林,3588,-5
群益金鼎,3588,5
宏遠-館前,3588,-5
元大-承德,3588,5
兆豐-新莊,3588,-5
兆豐-桃鶯,3588,4
國泰-台南,3588,-5
群益金鼎-大甲,3588,4
元大-竹南,3588,-5
凱基-站前,3588,4
永豐金-員林,3588,-4
富邦-文化,3591,459
宏遠證券,3591,-439
永豐金證券,3591,359
新加坡商瑞銀,3591,-279
永豐金-敦南,3591,129
永豐金-信義,3591,-156
台新-松江,3591,120
富邦-新竹,3591,-101
凱基-站前,3591,117
港商野村,3591,-98
新光,3591,109
凱基,3591,-75
富邦-員林,3591,72
永豐金-南京,3591,-68
富邦-木柵,3591,62
永豐金-博愛,3591,-65
富邦-七賢,3591,55
摩根大通,3591,-58
台新證券,3591,52
凱基-信義,3591,-57
凱基-敦北,3591,43
元富-烏日,3591,-45
元富-城中,3591,43
元大-內湖,3591,-44
兆豐證券,3591,38
國票-南科,3591,-43
台灣摩根士丹利,3591,35
德信-和平,3591,-34
群益金鼎-崇德,3591,35
凱基-民權,3591,-31
凱基-雙和,3593,11
富邦-宜蘭,3593,-20
日茂,3593,5
富邦-北宜蘭,3593,-10
元大-西屯,3593,5
凱基-市政,3593,-5
永豐金-中壢,3593,5
台新-新營,3593,-4
兆豐-城中,3593,3
玉山-台中,3593,-4
台新-台南,3593,3
兆豐-北高雄,3593,-2
元大-永和,3593,3
國泰-台中,3593,-2
兆豐-高雄,3593,2
合庫證券,3593,-1
華南永昌-世貿,3593,2
第一金-台中,3593,-1
元大-潮州,3593,2
元富-佳里,3593,-1
華南永昌-板橋,3593,2
富邦-台北,3593,-1
台新證券,3593,1
國泰-板橋,3593,-1
元富-基隆,3593,1
康和-嘉義,3593,1
玉山-桃園,3593,1
彰銀,3596,119
國泰證券,3596,-197
新加坡商瑞銀,3596,63
美林,3596,-96
兆豐-大同,3596,28
華南永昌-虎尾,3596,-24
第一金-自由,3596,20
美商高盛,3596,-23
元大-羅東,3596,20
國票-台中,3596,-20
台灣企銀-太平,3596,14
聯邦商銀,3596,-20
富邦-信義,3596,14
凱基-台北,3596,-20
元大-忠孝,3596,13
元大-四維,3596,-20
臺銀-民權,3596,12
台新證券,3596,-20
台新-三民,3596,11
摩根大通,3596,-14
大展,3596,10
富邦-北港,3596,-14
合庫證券,3596,10
臺銀,3596,-10
元富-城東,3596,10
台灣摩根士丹利,3596,-10
永豐金-忠孝,3596,10
港商野村,3596,-10
中國信託,3596,9
元大-屏南,3596,-10
國泰-台南,3605,30
高橋-龍潭,3605,-32
永豐金-嘉義,3605,17
新加坡商瑞銀,3605,-31
元大-北投,3605,14
康和-延平,3605,-20
群益金鼎-嘉義,3605,12
美林,3605,-11
美好-蘆洲,3605,10
凱基-嘉義,3605,-10
凱基-土城,3605,10
永豐金-羅東,3605,-9
富邦-西壢,3605,10
永豐金-南京,3605,-8
統一,3605,8
美商高盛,3605,-7
國泰-板橋,3605,6
台新證券,3605,-7
大昌-安康,3605,6
摩根大通,3605,-6
富邦-員林,3605,6
元大-新竹經國,3605,-6
國泰-高雄,3605,5
永豐金-忠孝,3605,-6
臺銀-臺南,3605,5
台灣摩根士丹利,3605,-5
盈溢-籬子內,3605,5
永興-大墩,3605,-5
安泰,3605,5
陽信,3605,-5
富邦-陽明,3607,58
光和,3607,-20
元富-草屯,3607,30
元大-大里德芳,3607,-20
元大-豐原,3607,24
富邦-台北,3607,-18
元大-北投,3607,13
凱基-台北,3607,-15
國票-南京,3607,12
凱基-彰化,3607,-14
兆豐-員林,3607,11
國泰-高雄,3607,-11
富邦-虎尾,3607,7
元富-虎尾,3607,-10
永豐金-員林,3607,7
元富-松德,3607,-9
台新-建北,3607,6
統一-敦南,3607,-7
元大-草屯,3607,6
玉山-左營,3607,-7
大昌-桃園,3607,5
玉山-大里,3607,-6
國泰-台南,3607,5
新光,3607,-6
群益金鼎-海山,3607,5
美林,3607,-5
富邦-木柵,3607,5
國票-台東,3607,-5
元大-苗栗,3607,5
元大-善化,3607,-5
新光,3617,23
凱基-台北,3617,-60
統一,3617,18
元大-員林,3617,-39
國泰-松江,3617,17
美林,3617,-31
美商高盛,3617,13
兆豐-景美,3617,-25
臺銀-臺中,3617,12
新加坡商瑞銀,3617,-20
華南永昌-內壢,3617,12
第一金-華江,3617,-20
台新-新莊,3617,10
台灣摩根士丹利,3617,-11
陽信-石牌,3617,10
摩根大通,3617,-11
兆豐-台中港,3617,9
元富-林園,3617,-10
永豐金-信義,3617,9
富邦-新竹,3617,-10
台新-高雄,3617,8
台中銀-豐原,3617,-10
永豐金-萬盛,3617,7
統一-桃園,3617,-9
臺銀-新竹,3617,6
凱基-八德,3617,-6
新光-高雄,3617,6
富邦-建國,3617,-6
元大證券,3617,6
康和-板橋,3617,-5
華南永昌-台中,3622,73
元大-永春,3622,-95
新加坡商瑞銀,3622,25
元大-八德,3622,-18
富邦-高雄,3622,20
台灣企銀-桃園,3622,-15
凱基-台北,3622,18
永豐金-中和,3622,-15
美商高盛,3622,15
凱基-永康,3622,-13
兆豐-新營,3622,15
永興-台中,3622,-11
合庫-新竹,3622,14
台中銀-員林,3622,-10
元富-中原,3622,11
富邦-員林,3622,-10
摩根大通,3622,11
元大-大甲,3622,-8
群益金鼎,3622,11
永豐金-古亭,3622,-6
宏遠證券,3622,10
凱基-高雄,3622,-5
群益金鼎-潭子,3622,10
合庫-台南,3622,-5
華南永昌-桃園,3622,10
兆豐-台中,3622,-5
元大-北港,3622,10
兆豐-員林,3622,-5
統一-台中,3622,9
國票-長城,3622,-5
台新-高雄,3645,36
凱基-台北,3645,-27
元大-南海,3645,32
新加坡商瑞銀,3645,-21
新光-桃園,3645,17
美林,3645,-15
群益金鼎-高雄,3645,10
摩根大通,3645,-14
元大-西門,3645,8
台新-中壢,3645,-13
富邦-頭份,3645,7
元大-木柵,3645,-10
群益金鼎-士林,3645,6
凱基-高雄,3645,-9
大展,3645,5
美商高盛,3645,-7
第一金-忠孝,3645,5
德信-中正,3645,-7
兆豐-台南,3645,5
華南永昌-岡山,3645,-7
兆豐-景美,3645,5
新光,3645,-6
元大-南崁,3645,5
第一金-桃園,3645,-5
元大-土城,3645,5
元富-緯城,3645,-5
元大-信義,3645,5
凱基-苗栗,3645,-5
台新證券,3645,4
元大-大益,3645,-5
美林,3653,82
國泰證券,3653,-66
統一,3653,57
凱基-文心,3653,-63
群益金鼎,3653,26
美商高盛,3653,-46
兆豐-北高雄,3653,20
凱基-台北,3653,-37
元大-南京,3653,17
富邦證券,3653,-29
元大證券,3653,17
富邦-台北,3653,-20
富邦-中港,3653,16
新加坡商瑞銀,3653,-15
永豐金-台中,3653,15
宏遠-民生,3653,-14
台灣摩根士丹利,3653,10
港商野村,3653,-13
台新-高雄,3653,10
凱基-中山,3653,-8
第一金-中壢,3653,6
富邦-建國,3653,-8
元大-八德,3653,6
兆豐-東門,3653,-7
台新-台南,3653,5
凱基,3653,-7
國票-新莊,3653,5
永豐金證券,3653,-7
永豐金-信義,3653,5
統一-南京,3653,-6
台灣摩根士丹利,3661,240
兆豐-新竹,3661,-62
美林,3661,122
富邦-新竹,3661,-60
凱基-台北,3661,110
華南永昌,3661,-37
摩根大通,3661,104
統一-城中,3661,-37
港商野村,3661,67
香港上海匯豐,3661,-32
兆豐-忠孝,3661,58
台灣企銀-埔墘,3661,-31
花旗環球,3661,52
統一,3661,-29
美商高盛,3661,42
新加坡商瑞銀,3661,-25
凱基-竹科,3661,34
華南永昌-南京,3661,-21
台灣匯立證券,3661,28
元大-土城,3661,-21
國泰證券,3661,26
富邦-復興,3661,-21
國票-天祥,3661,24
玉山-數位,3661,-20
元大證券,3661,22
兆豐-南京,3661,-20
宏遠證券,3661,21
新光,3661,-17
台新-松江,3661,20
宏遠-高雄,3661,-17
花旗環球,3665,251
元富,3665,-106
新加坡商瑞銀,3665,92
凱基-大安,3665,-42
摩根大通,3665,42
富邦-仁愛,3665,-32
永豐金-中正,3665,20
元大-新竹經國,3665,-30
元大-大甲,3665,19
第一金-澎湖,3665,-29
富邦-新板,3665,18
統一-台中,3665,-29
凱基-台北,3665,16
富邦-八德,3665,-29
元大-大安,3665,13
美林,3665,-21
兆豐-竹北,3665,12
華南永昌-台中,3665,-21
玉山-台南,3665,11
國泰-台中,3665,-19
凱基,3665,10
富邦-永和,3665,-16
美商高盛,3665,9
第一金-桃園,3665,-16
彰銀-台中,3665,7
元富-城東,3665,-15
香港上海匯豐,3665,7
元大-北三重,3665,-15
元大-彰化民生,3665,7
永豐金-內湖,3665,-14
元大-台中中港,3669,7
新加坡商瑞銀,3669,-26
凱基-松山,3669,6
富邦-台中,3669,-11
統一-台南,3669,5
元富-宜蘭,3669,-10
元富-高雄,3669,5
凱基-市政,3669,-10
元富-彰化,3669,5
富邦-新板,3669,-8
富邦-二林,3669,5
美商高盛,3669,-7
元大-萬華,3669,5
富邦-花蓮,3669,-7
永豐金-中壢,3669,5
元大-東港,3669,-6
兆豐-高雄,3669,4
兆豐-台中港,3669,-5
元大-善化,3669,4
美林,3669,-4
台中銀-豐原,3669,3
凱基-中港,3669,-4
大昌-新店,3669,3
凱基-台北,3669,-4
康和-台中,3669,3
元大-大雅,3669,-4
富邦-新營,3669,3
永豐金-竹北,3669,-4
元大-屏南,3669,3
元大-中壢,3669,-3
國泰證券,3673,1000
新光,3673,-278
富邦-頭份,3673,355
光和-溪湖,3673,-175
台灣摩根士丹利,3673,215
新光-台中,3673,-112
元大-松山,3673,183
元大-六合,3673,-107
美商高盛,3673,135
康和-內湖,3673,-100
富邦-台北,3673,118
富邦-復興,3673,-100
國票證券,3673,111
兆豐-復興,3673,-90
高橋,3673,98
摩根大通,3673,-87
凱基,3673,97
元大-台中中港,3673,-73
凱基-興隆,3673,96
華南永昌-楠梓,3673,-66
元大證券,3673,83
玉山證券,3673,-64
元大-北成功,3673,80
元富-宜蘭,3673,-59
兆豐證券,3673,78
第一金-高雄,3673,-56
康和-仁愛,3673,70
元大-土城永寧,3673,-47
合庫證券,3673,62
土銀-花蓮,3673,-47
元富-台南,3679,5
港商法國興業,3679,-31
新光,3679,3
美好-蘆洲,3679,-5
富邦-土城,3679,3
元富-松德,3679,-4
元大-新莊,3679,3
土銀-嘉義,3679,-3
永豐金-南投,3679,3
臺銀-鳳山,3679,-2
德信-新營,3679,2
玉山-士林,3679,-2
統一-台南,3679,2
元大-板橋,3679,-2
宏遠-台中,3679,2
美林,3679,-1
兆豐-中壢,3679,2
第一金-中壢,3679,-1
新光-新竹,3679,2
台新證券,3679,-1
國泰-桃園,3679,2
