dealer_id:ID,name,:LABEL
707b9015d1b31aed49c2446e15703b52,玉山-桃園,Dealer
d48d42bb3c44f7e1ded577bb28c48d5d,凱基-五股,Dealer
392cd3640df1cc49298d88c39b907b0b,國票,Dealer
d3d553db632b47202388cea8ba673010,元大-台南,Dealer
c20e7a77fe0c975ca02cfc26796b2975,第一金,Dealer
729cd7702e7209c2da5136a2e9c1d50e,大慶-苗栗,Dealer
3b791294343200a16fc818561b0e6c66,第一金-忠孝,Dealer
7cba3fc078dd81ca7dfb7f12ad1dc527,凱基-天母,Dealer
117ba9b3bc2355a45f241e50e06c3437,群益金鼎-竹南,Dealer
0a9f05842ad0d94a9524d373bcd44ebb,統一-桃園,Dealer
9069e41ce1cbb6b74b2636778c32268d,兆豐-民生,Dealer
dfdfa835d0a5598d636f206d6b7c8899,凱基-苗栗,Dealer
0c169b291bf94abe702b159b732b30cc,凱基-三多,Dealer
27782f8e0718e85c519955d0a6b8fc6f,國泰-高雄,Dealer
87da919042365b84fb55490d79b6ab62,合庫-嘉義,Dealer
1ca6cfb1b190f3a18fd34c344476202d,元富-信義,Dealer
d7c5b47c90438b1f5577307d105594b5,元大-林森,Dealer
2b189b7b97ab0757bd2dbb477968021f,凱基-新店,Dealer
c45cf0fe2957839070c3fe7cba9b26c4,兆豐-東門,Dealer
fce243b62581d4ab39d7b7c448f539ec,元富-安南,Dealer
c5a7f7f76c8a0c447225f234826c2df1,群益金鼎-土城,Dealer
8406b3436055f33a41706ee5032b2cb6,元富-新竹,Dealer
24d2593bd954735872c997c75d0c8414,永豐金-大園,Dealer
c076faae0876fa5fbffd4aadabdcdd3b,兆豐-員林,Dealer
c4d9f6b4ecf9d4985701bb00375ad9c6,元大-彰化民生,Dealer
a1bb780fc9cf8fa3268588d07c59feda,第一金-光復,Dealer
3f64c5df7b0f727e812d5fd042e623ff,國票-中正,Dealer
07f503629481e0f10ddad70fdd6c6308,統一-汐止,Dealer
3cc3ad3f4d0e65c638bb82c33689d7cd,元大-北三重,Dealer
556698d389f9a5cb804566403c938745,元大-竹南,Dealer
289f0f5b5c7e3e90b7f7afcddfea70bf,富邦-建國,Dealer
64ba9a0204a0ee23550966b1c3bf43ea,永豐金-鳳山,Dealer
dfc5a5e1d8f05ee6872c6a26c4d1e936,永豐金-市政,Dealer
d09aff5648216f86bbe2e4993e78d5c7,康和-台南,Dealer
b1f16b40c5210a1a8532455091cda714,元大-沙鹿,Dealer
141467577c1ee24d97c6163dc603ceef,日進,Dealer
a095e4bef8fde196cf4d5b6a3262d0f8,元大-忠孝鼎富,Dealer
b6d5bd3ca3db070ba06473577311e257,美商高盛,Dealer
0407697a008bc7641c101006a9db883d,群益金鼎-三重,Dealer
b6a22cd0ecb42532d6eb76b451cad30a,玉山-高雄,Dealer
0422521c8db2ef7b3f0fe55d3198aed2,元大-內湖,Dealer
aeeb1f897d397f888e899d5227175211,臺銀-臺南,Dealer
7a44ec19d73581165aeff8ddc6aed5fb,元大-金華,Dealer
f44fc067332b070b5d51a718dd7c47bd,中國信託,Dealer
6ab3e56db6184439c794bada54a10995,凱基-三峽,Dealer
66156999525573eb7b33b77d9a191f60,元富-松德,Dealer
23c4952a75f3c65f043a5cad7a6e3e9f,德信-新營,Dealer
f8e238e6862814e6c55d76c524955d32,日盛-板橋,Dealer
8cb9042801d8a8ef3ee443b9f0354aa0,國票-桃園,Dealer
6c0c40c8e34e78e8d3f29afb11fb07e2,凱基-台北,Dealer
e76e4bd6ddaf204f2e4fcc087cc2df9a,富邦-嘉義,Dealer
d521e75c0198e180cd11090e8520b5d0,臺銀-金山,Dealer
296493535f8e35a9c52972fde0cf2ade,富邦-竹東,Dealer
26a97b1db57ab4974e3bd1505a2022a9,聯邦-高雄,Dealer
5f2b377d6aa8231ffbeda4e9afe8a58a,大昌-桃園,Dealer
01d1189367b8fd537326a56d7941dd77,統一-高雄,Dealer
18019d798b21001767e33dad267afa25,臺銀,Dealer
cc358d3078a94602314dd7a450d403ae,群益金鼎-北高雄,Dealer
64041270cd3a12dcd2b5043f21630c7e,元富-敦南,Dealer
f6dce5a5b813920582ce5e45aadc41d6,凱基-內湖,Dealer
eee4ff1b186be1e0c1010337d2ab932c,國票-內壢,Dealer
f73e30204e88a4d245bfa6e5264e2de9,元大-西屯,Dealer
563300a0851adb1ee8391e75aa79199a,凱基-大直,Dealer
2f348154f165cb39babf8ffe2092b526,元富-永和,Dealer
885b3fd206392de9313e605171411bcc,兆豐-斗南,Dealer
de269de70a20dad71866ca6c49010f76,群益金鼎-南京,Dealer
4abca36f37b3242ead49cab33c9996cf,永豐金-永康,Dealer
548e56ec049a05e9dd85577207bb5f27,宏遠-桃園,Dealer
0fe123a0d5006864c1d64d156b8546af,彰銀,Dealer
81618f0dbd0b8128f8da4fdd5c95cb6b,元大-大益,Dealer
d1b33740372076c92da62eb2621e73ef,群益金鼎-東門,Dealer
00cf08cecbefeff79faa8fcc885053f1,中國信託-嘉義,Dealer
863cedcebc2d1bb0d06a851223ddad57,富邦-花蓮,Dealer
c30e3c1960dda86b2e63988763a3d080,合庫-三重,Dealer
435832dd4d4a1bb10464e702987137c6,富邦-台中,Dealer
dba9aa2738d0aba2e1ba13e7636c83a5,元大-學甲,Dealer
8e78210df9349446977d652d5663101f,日盛-大墩,Dealer
f25b4ef90d75620b75b897ebd8d4ebb9,富邦-彰化,Dealer
3ff2583f85700709a505879715a7e22c,凱基-湖口,Dealer
9a9d227403a5d058befe443422531e77,兆豐-忠孝,Dealer
e89c496837f261aca41f2c73cc8bec6d,凱基-北門,Dealer
2da1d1371963cf44cf5f3d3fb083cad7,德信-和平,Dealer
06ca1d5488df8c998f0def5561c929e3,摩根大通,Dealer
b562cdb5c49b4c6820891296d37b0e1b,華南永昌-嘉義,Dealer
f46cd7ff8d3e3258c0866efd64877549,土銀-建國,Dealer
4a6dc0fe2ef9f83b3467e69f66f0f6b4,第一金-彰化,Dealer
d930b8184c996833c9b656c874ff3c17,元大-雙和,Dealer
cd930bef61ea4dc289a7f5ae6609c70d,永豐金-古亭,Dealer
dc5b2b9a32b09fa238cf5d84112ff161,兆豐-松德,Dealer
32ac0c9c51cd6e4b046bc52e6288d2c0,兆豐-新竹,Dealer
82db87447af29b854213730f5c7d7e03,致和證券,Dealer
534def061ff0c4bd221cc89f6eee60b4,元大-桃園,Dealer
0e3e40bf6ebc6f89febc76b4a5ded501,日盛證券,Dealer
c7248990fbf9d6d75f43e060bc270cbb,日盛-南京,Dealer
346d6cc6b39d17c54bca46bdd96bed01,大展-台南,Dealer
7ebb6f7f2641fd8c8d97203a57792cef,(牛牛牛)亞證券,Dealer
c22f77f6831e44f2c5faf17526b868f6,台灣企銀-屏東,Dealer
bd2b018b2b9df1793ca9af72a7be8a13,國票-敦北法人,Dealer
60c575a9336000addc994ac68771a16d,土銀-花蓮,Dealer
f9be48428dc1e755ac628beae691f144,元大-館前,Dealer
9847c885ac0998f573e427c3bbc5418f,凱基-復興,Dealer
84c06465c6c3d918a47a0ade00ed4db7,第一金-台南,Dealer
b97fe859c9d1a4852e2c420f27ef7dcc,亞東-高雄,Dealer
f3f10e0222a217f07b559eca57eaa3ab,元大-旗山,Dealer
15cf7d85657892dc73c3fa9da27e2607,群益金鼎-萬華,Dealer
3fa9ce88f09bd13d4052b8d9bfc5ccef,豐農,Dealer
15edfd555dfd3575c3c4e373a5fbfabb,群益金鼎-中山,Dealer
e0c12e5737427847ed3942eaf73fee01,中國信託-新竹,Dealer
3f2a32c137c1335a909bf182aa3aab2b,亞東-台中,Dealer
336ffd29d4cac5ecd1a47a83d480777b,元大-六合,Dealer
219e70e6ebe6077ed248c573a9d200d6,元大-南京,Dealer
0c306cf25bf5c16cbc22731bc3ccc37f,富邦-中壢,Dealer
4adf27db05a06da13065a9e0a3209301,聯邦商銀,Dealer
a14c93af62cb99c144ea154667fa853d,統一-松江,Dealer
8a772a4a3af2652deca4caa9e0a38bad,元大-新竹經國,Dealer
ad3058f2a2cdd9939eb0a7cad503a7dd,亞東-台南,Dealer
52b02359d4966ffffa3a704e0d787678,臺銀-新竹,Dealer
555cccffe897c9affa27b2750bab2186,光和-花壇,Dealer
64315fd922a5415e304c35e7c2d8bfaa,永豐金-內湖,Dealer
cab87c1ce36baa4a329d75d7faffcff6,富邦-板橋,Dealer
d3e23a65eb9ac8d9292bbb115c4713e3,日盛-信義,Dealer
6d5d38d88da0ec643a18494523a3defa,大昌-新店,Dealer
e851aedb2b7aa19d902a810d13ca96b0,中國信託-松江,Dealer
8b2ffd224d39727d1b1bf102a0aa7c8d,元富-城東,Dealer
4269713de27067391dbd599c76094cb2,永豐金-松山,Dealer
f06fe6cfffaca80f5fc05d241db5a872,華南永昌,Dealer
ca337e634abd80e7a2e8a82d65434755,元大-向上,Dealer
01915f9d382f116413f34a106af2e7c9,台中銀-豐原,Dealer
7de718c95d35494415dac934f1db4e67,大慶-中和,Dealer
41d63d25b04aa3755b5f62d6c491d0af,統一-新竹,Dealer
3f79b1e42999a9ca0a5034c34546f255,富邦-岡山,Dealer
d139f17899dc3aae4762d6e0659a4618,高橋-龍潭,Dealer
3def637704a6ad62edd11d36589b5d17,元大-西螺,Dealer
c475518cea9f112d4b7514c823fa2895,日盛-二林,Dealer
e2d4f6ab802fce998ed58aee683cecb0,永豐金-員林,Dealer
1e30326674518cf6cd9db01ee8cc5368,國票-安和,Dealer
e7f32264d63ffa7bd7a9f8bf7354c6c0,群益金鼎-宜蘭,Dealer
b25eb46b76a2267cba4b559675ed0f9c,永豐金-台南,Dealer
213360b917ee1f96bf8043cfe0d85c25,元大-八德,Dealer
04e471617e6b709267649a1aed3c46b4,宏遠-光隆,Dealer
a1f3975bfd945fba6e6ceeef765b5726,元富-延平,Dealer
bae23bc96fb4e17e233232b065a21a54,國票-新莊,Dealer
15d5c54113543ec31a3041d5ba6bd88c,台新-新營,Dealer
2c555a1915fe9737282ae51525ed86f1,致和-金華,Dealer
6d0b908d4a58f10ba799a17ffc740a9a,台灣摩根士丹利,Dealer
07087b683ab9076fc1f44b2c6acc23a1,台新-三民,Dealer
09991260b0c20baecc14dba14ae4bc00,元大-豐原站前,Dealer
64f9c10772641b8d4baa95d92169b1e2,第一金-豐原,Dealer
ee8698037073d34c46c0b4d33245d2ff,元大-斗信,Dealer
95401ff89daf696215d6132d914ae095,凱基-永和,Dealer
67fa9492d73fbde92229a102e877cbdd,亞東,Dealer
0ca5d9314b88c4108e4cb61fd5111787,元富-佳里,Dealer
b5f93eea89047c50fc9ab4e3ad7bd11e,凱基-彰化,Dealer
7498f8cd90a544cd956032d2c4f3e2cb,元富-新店,Dealer
c4dda3662b7ed08c1beadf384aa9a106,國泰證券,Dealer
d96a8ec4307430fc0328aa77a36809e3,群益金鼎-新莊,Dealer
b57b9bc4d996ba1c24bd07b3ad778212,台新-建北,Dealer
b95659d2f6ebdf5914432fbc7815408a,元大-土城,Dealer
084fd01c35d60641b4ab8fc020d4c03e,宏遠-高雄,Dealer
5ea974b97d618e4f40c1914ae17f7a38,中國信託-忠孝,Dealer
0ee7d197951a0846efd65793ee328da0,合庫-新竹,Dealer
9f5c5c61721e1383eebc23ef1450b046,統一-城中,Dealer
7fa6b26186a24f513ddbf123b2e6acdf,永豐金證券,Dealer
8045d511176ab803c470ddf2eaff938f,華南永昌-內壢,Dealer
a557dffcd2a0b6e64c9e9cb8a3893d7e,元富-烏日,Dealer
22ab23d3fc6a5edb1cbe0c4a938e7451,元富-大昌,Dealer
36f2b87dc7c833b838bbdc5ab0062ab0,凱基-市府,Dealer
b8cfb3b0c0ee75eec71264d52cc536d8,元大-南海,Dealer
b83b830409a7cba21ba4dbfae60e960b,元富-三重,Dealer
228136ffcfb005de8eed491fdf14734f,群益金鼎-嘉義,Dealer
d07da5d9a86ac884f875c4265472ddaf,元大-四維,Dealer
48599e563ca88fce06df863c01839e62,元富-文心,Dealer
a52653bb34d8f18564724097ae4b0974,統一-永和,Dealer
9068b48f1f651380e140bd0e4fe2b225,康和-永和,Dealer
5213440a19af18d673d2143380a1b102,元大-桃興,Dealer
7fef81b1ce491b32d9c42050827cfbb1,統一-仁愛,Dealer
85d5ad78c421e3c12d035151a92b0567,永豐金-三重,Dealer
9f1e8815ac7164a0dadab79a253e9542,日盛-新莊,Dealer
7ef5366698d50a804fff11496d786d10,國票-台南,Dealer
dd80f0eb704b1c90e60a3a62474c7493,元大-東門,Dealer
3d8ce581f792077112f3866a479a3314,凱基-站前,Dealer
1b1a8637036ae1e6a4f01618527e6914,美林,Dealer
348ff073190e5f493f08392043a859e6,玉山-士林,Dealer
b2f50d57adc84e85a98012fb3a609a23,兆豐-大同,Dealer
b8c8a617626156b8e05b9c17c4e86a8d,富邦-三重,Dealer
47e0f2cd0e95373bb0dd94b2a8b078c2,元富-草屯,Dealer
e73db5a84395abc388890e24ee230a09,兆豐-三重,Dealer
ffc79b83d097d20cb410cea9d2f69c4b,宏遠證券,Dealer
95f6ac0946ad93de69f743adf5d296d0,日盛-豐原,Dealer
ca3ac09c305c494f4fdf6a927ee79458,元大-開元,Dealer
04780534dbc09c8ac61d2d400369e8b1,兆豐-岡山,Dealer
151ed4f8d65d28819bb470f2fc97cb2f,玉山-大里,Dealer
56cfa3df5c22258f5593034810b9ad6a,凱基-內埔,Dealer
d11aaeefa8cd0258812d71356746a9e5,永豐金-苓雅,Dealer
d6c13de3c95ccb85d19a0e21209f522a,新光-高雄,Dealer
ed15c3d84d50a12022399e914cd90e1c,兆豐-新莊,Dealer
6aeb6148f54876c608a8567422652280,國泰-板橋,Dealer
f48f73d7c78af9106e7e952de1949d20,凱基-台中,Dealer
9a6e6a3f814617cf0dded1e41b93cc7b,國票-北投,Dealer
189ab3247bbe578acbb9c02f9f6127b5,臺銀-民權,Dealer
ef333a71662393d05b85949c702a7438,永豐金-竹北,Dealer
c07a33657b157c813f59a928b313c50d,國票-長城,Dealer
40d00be3ecb0b546b7e467e7ef7bfaa7,兆豐-寶成,Dealer
ae1672c72c96f796cfc9ee8264570504,台灣企銀-九如,Dealer
73c9012c0f5ca9d250edae095ecfe489,群益金鼎-瑞豐,Dealer
b107eda65c8a06097ee59cb73799a84a,元大-永康,Dealer
407ea0c3dcedfe535469da9dbed7406d,元大-松山,Dealer
9dd8034c25465d9cca31b4f2106a439e,玉山-板橋,Dealer
fcaed8dd418dfbadcf2758a335a014d7,群益金鼎-屏東,Dealer
9123f104368c9217051cdcf9ecd18ea9,致和-佳里,Dealer
4877facfee51ebd4d210d84bfc22f4f7,玉山-台中,Dealer
e12cc757489055bae4ddf68a6fc55d23,臺灣企銀-埔墘,Dealer
42268e114894b80792add610db884008,土銀-新竹,Dealer
f9b482280fa415ef086e670e81d9d2b4,元大-屏南,Dealer
5733ad588195e252a0fd9567c334a01b,群益金鼎-丹鳳,Dealer
0a804f1a4b46c0290e1c94d015bb15e7,華南永昌-竹北,Dealer
b732b8bc4bad6740b2e8a02df0c9de7f,台新-中壢,Dealer
719080e4b3bb65c910e90b20239058ea,群益金鼎-鳳山,Dealer
487a296da8d567a1011ae786421b76b0,石橋證券,Dealer
f7223a0ab02bde2ae46e8656b54a70aa,致和-東門,Dealer
e4c0c612cdc845ec3b7a5c24dad97773,統一-新營,Dealer
4a4dad51db1063dd5cc3f9607d12a6bd,元大-民生,Dealer
727572eee21e8dbb5fe970c55eec03b5,統一-竹南,Dealer
a5f15afd01fc11af5d29ad3ba3c2fb54,統一-敦南,Dealer
9c77a16a4339f6c6ec3deb34fd7f98e2,統一-台南,Dealer
9b892e8fb434a809303008774af1d9a0,華南永昌-忠孝,Dealer
93c62399901cd4dd7b5663f5ffcb1e08,群益金鼎,Dealer
97c4f56bb3427a7be8ffb160c02e3e62,寶盛,Dealer
01698fae62917a0ef275c1cded4ed7db,永全-南崁,Dealer
3fdb7906efec172f1fadb45afc45d622,光和-嘉義,Dealer
285657e3a4dbf98c053cf03d19dd15b1,統一-新台中,Dealer
92c1139d41529d7f233d84be4258b470,華南永昌-麻豆,Dealer
852b08f6aea1b87d94e84e5be14f4475,凱基-土城,Dealer
1ccc96142ecb904e066d95c0f584710e,土銀-高雄,Dealer
a504c4f5bbe27e0a38947abea0f76517,玉山-台大,Dealer
366ebe05477c94141feb402183cbe7a4,兆豐-三民,Dealer
ef63fbff640854bf928131c42e46e518,日盛-桃園,Dealer
2c9e781f9ccbc47d3e7927acd5574ee8,凱基-八德,Dealer
7dc0cf4bfcc46cc1e9bbe371265d0491,群益金鼎-三民,Dealer
04fd8604b2795477b05107a06cd088d9,聯邦-興中,Dealer
f0bbab14cb00b90eae65095fa7a1b39d,花旗環球,Dealer
903e94858dd42519a658a19d17dc2359,群益金鼎-士林,Dealer
df2f41f241374066a909169bf213c9e9,元大-文心興安,Dealer
7db1eb8e66def2f75ca7b70dd561cc04,全泰證券,Dealer
7f0c07168025c01a746326ea38c63e43,統一-屏東,Dealer
a8ee3cec6d20cf81618ed4cb8cd7b3e8,永豐金-復興,Dealer
4c3bb2c1c3fbe952530ea50719b0fec7,元富-台中,Dealer
8e7a21ebbe0d841a5f9e60f48ff9a799,凱基-松山,Dealer
7436214a4bd1125240cafd3e11a2d7ef,元大-楊梅,Dealer
7a4bff98d3f1eaa4d5cb4dccf7d482c6,元大-土城學府,Dealer
46feaba9b6a12c33193a301b9f39d355,日盛-龍潭,Dealer
0214c4e6d7aed1fdaa3ac8733203084a,元大-鹿港,Dealer
5c0e5ccf6f7e8d64f8a96f2ab6697b33,凱基-竹北,Dealer
0394d689570cbbf5a4deb6e0f39745f7,華南永昌-敦南,Dealer
4780a73b69759efc412ba9d89623448c,元富-潮州,Dealer
36a95f4bcf2a6735366bf289bc01e5fc,國泰-桃園,Dealer
4443cdf0591b09b42f897d78ecd9dbd4,土銀-南港,Dealer
1acfc94b48b35db63cccc0bb7020230b,元大-新盛,Dealer
e872b2f241e0cc4bca49b3642c2e0776,日盛-士林,Dealer
854783388c011933b0b780bf5709113c,群益金鼎-台中,Dealer
52316f46683d215929a254b1a42c0abe,元富-高雄,Dealer
f2dd7994282af28e2d905ee82ec4cf44,第一金-自由,Dealer
5d6d9f64a5f10b51814230e5c04140e2,日盛-復興,Dealer
8b2beb90740511744c7a2ca8f0e5d817,永豐金-敦南,Dealer
bbadc559bae6eda0921dc71f1ea551fb,永豐金-嘉義,Dealer
eb54a8d4fb0f1ffb695d02258cb5ee9a,宏遠-新化,Dealer
7a10a348a66b4cf4cb63f42ae7e60263,康和-仁愛,Dealer
8c4a36b2850c9279c03177bc5bec569f,福勝,Dealer
dbde48f56f863129c33461dae8bcb4c7,國票-中港,Dealer
bd20a05f9960ff40823f909ba2adfaea,群益金鼎-大興,Dealer
3697a65815fb8df49ef8635d1f9ae680,元大-景美,Dealer
331e96101595e94472e0d6d7130ecc17,日盛-文化,Dealer
ca983fe61ccc7b18581ed29f42b836db,第一金-路竹,Dealer
8844a880bba912b05c1be904558f0682,元大-鳳山,Dealer
8be06b2be15c96d6d1f98d8f1f990177,華南永昌-鳳山,Dealer
6461510c2d7e16c3a83571891f3a8c54,兆豐-內湖,Dealer
7a405da9f412ad155a9bc1312900afb3,元大-前金,Dealer
d880b25b16bf0c4c067625f5511e921b,國泰-新莊,Dealer
0543b37522e5797e6976b589a6e1ba22,富邦-虎尾,Dealer
1592bbb65433fdd751c57a6bfd8f88e5,盈溢,Dealer
42d95ba341c58b41fe5a66e20b1c5036,元大-大天母,Dealer
39cdcb328c8919f0d0aad264fe29b147,凱基-和平,Dealer
0afaddde41161e6510523b41c37aa7e6,日盛-內湖,Dealer
f9d23550db6277c53b23dfbe7462fa09,元大-高雄,Dealer
4fc09a45f7eab0dcfb688886d2fc0717,群益金鼎-建成,Dealer
f080808191859c5ffb714037e8833e8f,中國信託-文心,Dealer
c0b87015f995d8bf82ae15541737119e,元富-西松,Dealer
b432a09284bed7115eb40801c70b105c,永豐金-新竹,Dealer
bd78f14da74c5d45b4b251844a4efccc,元大-博愛,Dealer
50e95fc4fd7fbee5bd6c05f03cbb5d8f,群益金鼎-天母,Dealer
0c251088f5b7b6e377600a348c3ce864,元富-吉利,Dealer
0d7459bbfc08d0a61f43d04f46793e28,元大-竹山,Dealer
dcfd83b612899fcd93291a9d715403ad,兆豐-嘉義,Dealer
66deeec8fb2daa2b705a65977150b456,元大-永和,Dealer
4d9a5d077dd7f8b42a383acd2ebf549a,元富,Dealer
9759b376a1cdcffe6801412ce9997084,合庫-彰化,Dealer
e12e0736675cdc91e8f40a77e222575b,兆豐-北高雄,Dealer
b5dbbf86d502d6d1207f03144e911dc3,統一-彰化,Dealer
1a94f9fa20f74efaf7cdcb498dbd5d75,元大-崇德,Dealer
b8ed31ee9f0ad90b564994534d8cda95,元大-大灣,Dealer
956c46832659a5d164b8a8def0be96f4,永豐金-潮州,Dealer
2421958e27514659273ecb6313020584,凱基-東勢,Dealer
a8cd76f044772124aa280a6f9c9eecb6,華南永昌-斗六,Dealer
8b40a79ecd5a0caf351063739a8195cf,合庫證券,Dealer
40ab7f0c14014e13401651886780857a,凱基-鳳山,Dealer
9df5c005d5804a716e11834e0d5090c8,元富-大裕,Dealer
1d9007978da87ecba794ffc91214cfa1,高橋-內壢,Dealer
2b35d997a1afa509ae8b3d2eb62eeeb8,華南永昌-高雄,Dealer
31a68441a62b68cfbaa5b0caebd73b61,玉山-嘉義,Dealer
35ef33d03cb692999f1d107ec99b42f6,日盛-鳳山,Dealer
7dc8576e1cf8bc582459d9f7067c5912,凱基-板橋,Dealer
fa7923e014dd6a303b1039998c6c7123,元大-草屯,Dealer
1d329832143fc28797f17d6da021471e,富邦-竹北,Dealer
cc5e6ef88a825ab0e3a9bcf140bcde77,統一-宜蘭,Dealer
d0c71a6aa83fcf8c4247df0462c6d5fd,亞東-新竹,Dealer
cfa4ce0b9faab82c6f64fc095efdc279,港商麥格理,Dealer
75c6c2e9ca35ee9a99c80c675b73b151,富隆-長安,Dealer
1200545be6738ac7c8cd0768e85dfe35,台中銀-台北,Dealer
e11cf7aab628b120cdb47fe33936b47e,富邦-民生,Dealer
5f6b97adb59c97b39ab8b0d21fdfb8f0,日盛-高雄,Dealer
4931a344bc5a8f9a3fcfedda429f7097,凱基-台南,Dealer
03f2b174b26c9b23b4a52ffc96fbf081,兆豐-永和,Dealer
5ddde16ce4aded63dd341ea2ef9922a2,康和-南崁,Dealer
a140a2a8e5a8d63622871a5cdc01e01b,日盛-雙和,Dealer
199c6ee3c168d993a33473d1be469092,兆豐-天母,Dealer
30b040f069763bbd31b740f6a293f10d,凱基-中港,Dealer
92c639cba4575166f99cf0ab036558b1,玉山-左營,Dealer
dea637b7384e3c6494778597486be93b,元大-大統,Dealer
55e4c3ef6bb4c0506dc62b1becf96010,瑞士信貸,Dealer
0a2ab4b5c5fbc364ad44698e368c1287,元大-基隆,Dealer
5f8b079d3583719b60b98dbb53330530,國票-南崁,Dealer
e6c32f255bfe3f16abe6c5a67d4963aa,凱基-頭份,Dealer
6f2c3be3fa22d91abe5b354ed62721a0,永興-水湳,Dealer
2bf2cc1149c34ac4ed13826df59cd80f,國票-台東,Dealer
12eb70d2807081785a5a802e8d3583a6,永豐金-板新,Dealer
7f35c474007a859d5eb29f9260459536,元大-台北,Dealer
4d4226d97bdb3cf9acf4d8fb72915fd9,永豐金-新店,Dealer
89f94c9bb4801bc37f4b3e0d93524c46,元大-南投,Dealer
22413e55e82a071da7f769cfa5751629,富邦-台東,Dealer
a2b20b8fc40a4b4aef2fb7d796a7711c,群益金鼎-新店,Dealer
3a9ba82615bf2e9d7037391bd9551655,永豐金-新莊,Dealer
4e6f15990d9e4138be5ef3e53c9a0c95,華南永昌-頭份,Dealer
c1ed811e54c9045cfd0d9100bb222564,凱基-幸福,Dealer
af2b1f19f645c6e1242d601ccfc73af7,中國信託-三重,Dealer
fbd52f3430f7b039bf7f566f2e7ce101,安泰-大發,Dealer
c871ac796c6a09b782c49cc44405e449,元大-竹科,Dealer
856c07c6d0c22fc2e0672a0738e87675,富邦-羅東,Dealer
ce43e659b3cb2d7205e7c3ae1c206f26,凱基-永康,Dealer
b0370ce9d8d7de47a5314e54c17b7b58,合庫-自強,Dealer
b3d459fe2f73adc8cee7ca7b38583f45,港商野村,Dealer
72e2ae5be52b168ae5137e7ee29e055c,兆豐-鹿港,Dealer
62e2d75479371d9645df5d378d245b87,大昌,Dealer
142380b1a5647de57acd164cdf47dd3b,中國信託-高雄,Dealer
9271fe0b5f49994fbf6ab5a69033915e,大和國泰,Dealer
cf14663cec73753d22bd8e409d274b88,元大-樹林,Dealer
6b83d379faa3a191fa7afe68cbb793f6,盈溢-楠梓,Dealer
74c281110e7f3500aabf7ac83b70aebd,日盛-花蓮,Dealer
db13c1569af2c1ae58b3717a978d5aa8,土銀-士林,Dealer
54b492066d316cc254e8a9036211d480,致和-崇德,Dealer
03fd6c0c2d1da497017916a53e4c28e1,統一-土城,Dealer
6f8db6ec9e187ca230b8e07fb0b4b489,統一-南京,Dealer
c8c4a59971f7f6727da637d781732b5c,凱基-高雄,Dealer
82d2293d9e13e327d275910069d449a0,台新-高雄,Dealer
3af1363c81ac81b60580fedbc2039240,台新-台中,Dealer
7aa3a178c6e06b8df8ec1d67fbd950e9,國票-台中,Dealer
e7959e416e3e9c26d4ad9d06269f49ba,第一金-嘉義,Dealer
658110b1fe6950d74029e700f22ecdde,日盛-樹林,Dealer
d85fecbf38713905720917359c857501,兆豐-新營,Dealer
b63be83c6611fa461bc2b0ad3ecf6fbc,統一-平鎮,Dealer
d507142ba67c95d24adac8380148db4f,華南永昌-桃園,Dealer
7a402d2c6f76ca5e010c41b5e8d728c4,富邦證券,Dealer
fe707ef5e8fcd75f5d1319e546280588,元大-大里德芳,Dealer
bc498fdcbbb0dfdbebb4ba87cdfed206,元大-左營,Dealer
be395f462b6cd1ba0b6916b2e8ed9763,永全,Dealer
dfd5325784a0431cd7278774e7dda3b0,台新-松江,Dealer
090d1e1eccaf92c5a2a31090198f28c9,元富-中原,Dealer
737be01955aceeeb9c15f60ca00136d9,元大-員林,Dealer
2ba2a4df541cadb152b5e7624df9c5fa,永豐金-台中,Dealer
806d635bb9d5fbd01b78091fc89ead7f,永豐金-板盛,Dealer
9310679921502307be33a2d79fba7b15,聯邦-三重,Dealer
7d6e0789fedfa3fbb69f157d17af93e7,元大-苗栗,Dealer
51e5c230c1f52414ed53a192a9a5a52b,群益期貨,Dealer
e312561b2cfc9e35379ebd838f4affda,富邦-新營,Dealer
eb563c44dba55c429d3391df461e04f5,群益金鼎-西松,Dealer
e0eb61848218022fe23e474117ba8c17,元大-木柵,Dealer
988d43299598f45f8100b76477d32113,元大-龍潭,Dealer
947e4f44e773d33ee0db4324b576545d,凱基-桃園,Dealer
c6f1ad5793372f8c8e6e254d33c299dc,第一金-員林,Dealer
7090674ccbb04e67b499ace66b48c355,元大-林園,Dealer
e7bde802f16a549dc0124974db1744b8,永豐金-埔里,Dealer
830d410fbb382588d32a79adb3983fd2,致和-高雄,Dealer
00b6806c05b34a300b23140f0f60e569,元富-桃園,Dealer
c069f75c6dc6e8726b1f5e21e3f8381d,凱基-高美館,Dealer
b175569b3538494a7266a84417822116,國泰-館前,Dealer
f36e59bcaeb0f14a7b5f8b7f327c7f3a,台灣企銀-三民,Dealer
e4d276732e38917e52f29f57881f34b9,華南永昌-苑裡,Dealer
78d84b37d44699a182a7c3f4c62a0f20,永豐金-南京,Dealer
1b8a3265642fba779fb038e6a846de57,康和-澎湖,Dealer
09262ed9529d31981df6de96327bf01d,群益金鼎-板橋,Dealer
3050a382dcd26186c2dc59d7527ee662,元大-板橋三民,Dealer
773f78674b5daadd61487031fa4209de,元大-華山,Dealer
beb663270eee3163aa2a0fc7c72dcc8e,國票-天祥,Dealer
